wavelength,strain,replicat_bio,term,estimate,std.error,statistic,p.value,dil_name,replicate,chl_real,dc,blanc,dc_zero,y_pos,coeff
e532,RCC156,C,dc_zero,0.09008283503971547,0.06247938597261417,1.441800901807844,0.17135330498565113,dilution_4,3,0.121362045,79.9298245614035,67.42857142857143,12.501253132832078,141.04440771050986,0.09
e532,RCC156,C,dc_zero,0.09008283503971547,0.06247938597261417,1.441800901807844,0.17135330498565113,dilution_5,1,0.04844792215568862,66.63157894736842,67.42857142857143,-0.7969924812030096,141.04440771050986,0.09
e532,RCC156,C,dc_zero,0.09008283503971547,0.06247938597261417,1.441800901807844,0.17135330498565113,dilution_5,2,0.04844792215568862,66.90384615384616,67.42857142857143,-0.5247252747252767,141.04440771050986,0.09
e532,RCC156,C,dc_zero,0.09008283503971547,0.06247938597261417,1.441800901807844,0.17135330498565113,dilution_5,3,0.04844792215568862,66.25,67.42857142857143,-1.1785714285714306,141.04440771050986,0.09
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_1,1,5.5649958,256.2142857142857,92.16071428571429,164.05357142857144,157.57929039771142,0.029
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_1,2,5.5649958,256.6190476190476,92.16071428571429,164.45833333333334,157.57929039771142,0.029
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_1,3,5.5649958,254.92727272727274,92.16071428571429,162.76655844155846,157.57929039771142,0.029
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_2,1,0.7949994000000001,140.55357142857142,92.16071428571429,48.39285714285714,157.57929039771142,0.029
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_2,2,0.7949994000000001,139.07272727272726,92.16071428571429,46.91201298701298,157.57929039771142,0.029
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_2,3,0.7949994000000001,141.47272727272727,92.16071428571429,49.312012987012984,157.57929039771142,0.029
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_3,1,0.39749970000000007,155.64285714285714,92.16071428571429,63.482142857142854,157.57929039771142,0.029
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_3,2,0.39749970000000007,156.3272727272727,92.16071428571429,64.16655844155844,157.57929039771142,0.029
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_3,3,0.39749970000000007,154.6,92.16071428571429,62.43928571428571,157.57929039771142,0.029
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_4,1,0.0794205194805195,104.89473684210526,92.16071428571429,12.734022556390972,157.57929039771142,0.029
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_4,2,0.0794205194805195,104.80357142857143,92.16071428571429,12.642857142857137,157.57929039771142,0.029
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_4,3,0.0794205194805195,104.94642857142857,92.16071428571429,12.78571428571428,157.57929039771142,0.029
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_5,1,0.03973010494752624,96.35714285714286,92.16071428571429,4.196428571428565,157.57929039771142,0.029
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_5,2,0.03973010494752624,97.35714285714286,92.16071428571429,5.196428571428565,157.57929039771142,0.029
e440,RCC1717,A,dc_zero,0.0292700512880782,0.0026173882746738653,11.182922904980668,2.2998810957245015e-8,dilution_5,3,0.03973010494752624,98.08333333333333,92.16071428571429,5.922619047619041,157.57929039771142,0.029
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_1,1,5.1467640861,477.80357142857144,82.14285714285714,395.66071428571433,381.34530170842834,0.013
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_1,2,5.1467640861,481.90909090909093,82.14285714285714,399.7662337662338,381.34530170842834,0.013
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_1,3,5.1467640861,447.2,82.14285714285714,365.0571428571429,381.34530170842834,0.013
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_2,1,1.4705040245999998,178.375,82.14285714285714,96.23214285714286,381.34530170842834,0.013
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_2,2,1.4705040245999998,177.05769230769232,82.14285714285714,94.91483516483517,381.34530170842834,0.013
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_2,3,1.4705040245999998,176.125,82.14285714285714,93.98214285714286,381.34530170842834,0.013
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_3,1,0.36762600614999996,101,82.14285714285714,18.85714285714286,381.34530170842834,0.013
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_3,2,0.36762600614999996,100.41509433962264,82.14285714285714,18.272237196765502,381.34530170842834,0.013
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_3,3,0.36762600614999996,100.86206896551724,82.14285714285714,18.719211822660103,381.34530170842834,0.013
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_4,1,0.07345174948051947,100.33928571428571,82.14285714285714,18.196428571428577,381.34530170842834,0.013
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_4,2,0.07345174948051947,95.74,82.14285714285714,13.597142857142861,381.34530170842834,0.013
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_4,3,0.07345174948051947,94.5909090909091,82.14285714285714,12.448051948051953,381.34530170842834,0.013
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_5,1,0.03674422850074962,82.21052631578948,82.14285714285714,0.06766917293233489,381.34530170842834,0.013
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_5,2,0.03674422850074962,82.20370370370371,82.14285714285714,0.06084656084656491,381.34530170842834,0.013
e440,RCC1717,B,dc_zero,0.013409801506396736,2.2724834985413854e-4,59.00945602027008,3.4648550176381606e-18,dilution_5,3,0.03674422850074962,81.66666666666667,82.14285714285714,-0.4761904761904721,381.34530170842834,0.013
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_1,1,4.811981274,728.2857142857143,109.29824561403508,618.9874686716793,634.906150590115,0.008
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_1,2,4.811981274,727.2941176470588,109.29824561403508,617.9958720330237,634.906150590115,0.008
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_1,3,4.811981274,727.5714285714286,109.29824561403508,618.2731829573935,634.906150590115,0.008
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_2,1,0.801996879,204.4181818181818,109.29824561403508,95.11993620414674,634.906150590115,0.008
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_2,2,0.801996879,205.7058823529412,109.29824561403508,96.40763673890609,634.906150590115,0.008
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_2,3,0.801996879,205.12280701754386,109.29824561403508,95.82456140350878,634.906150590115,0.008
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_3,1,0.4009984395,164.17857142857142,109.29824561403508,54.88032581453635,634.906150590115,0.008
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_3,2,0.4009984395,162.26785714285714,109.29824561403508,52.969611528822064,634.906150590115,0.008
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_3,3,0.4009984395,161.83333333333334,109.29824561403508,52.535087719298254,634.906150590115,0.008
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_4,1,0.08003960868263472,104.23214285714286,109.29824561403508,-5.066102756892225,634.906150590115,0.008
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_4,2,0.08003960868263472,103.76595744680851,109.29824561403508,-5.532288167226572,634.906150590115,0.008
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_4,3,0.08003960868263472,103.42592592592592,109.29824561403508,-5.872319688109156,634.906150590115,0.008
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_5,1,0.04005978416583417,118.35714285714286,109.29824561403508,9.058897243107776,634.906150590115,0.008
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_5,2,0.04005978416583417,117.78571428571429,109.29824561403508,8.487468671679204,634.906150590115,0.008
e440,RCC1717,C,dc_zero,0.007790430285113881,5.9316066791974064e-5,131.33760726980617,4.8335250470025875e-23,dilution_5,3,0.04005978416583417,118.5,109.29824561403508,9.201754385964918,634.906150590115,0.008
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_1,1,5.5649958,264.125,65.05357142857143,199.07142857142856,157.57929039771142,0.025
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_1,2,5.5649958,264.64285714285717,65.05357142857143,199.5892857142857,157.57929039771142,0.025
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_1,3,5.5649958,262.72727272727275,65.05357142857143,197.67370129870127,157.57929039771142,0.025
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_2,1,0.7949994000000001,136.76785714285714,65.05357142857143,71.71428571428571,157.57929039771142,0.025
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_2,2,0.7949994000000001,135.1090909090909,65.05357142857143,70.05551948051948,157.57929039771142,0.025
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_2,3,0.7949994000000001,139.16363636363636,65.05357142857143,74.11006493506493,157.57929039771142,0.025
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_3,1,0.39749970000000007,100.32142857142857,65.05357142857143,35.26785714285714,157.57929039771142,0.025
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_3,2,0.39749970000000007,100.83636363636364,65.05357142857143,35.782792207792205,157.57929039771142,0.025
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_3,3,0.39749970000000007,99.4,65.05357142857143,34.34642857142857,157.57929039771142,0.025
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_4,1,0.0794205194805195,74.56140350877193,65.05357142857143,9.5078320802005,157.57929039771142,0.025
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_4,2,0.0794205194805195,74.96428571428571,65.05357142857143,9.910714285714283,157.57929039771142,0.025
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_4,3,0.0794205194805195,75.66071428571429,65.05357142857143,10.607142857142856,157.57929039771142,0.025
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_5,1,0.03973010494752624,105.80357142857143,65.05357142857143,40.75,157.57929039771142,0.025
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_5,2,0.03973010494752624,107.64285714285714,65.05357142857143,42.589285714285715,157.57929039771142,0.025
e470,RCC1717,A,dc_zero,0.024680661816628497,0.001989062536445443,12.408187960110148,6.081155246421347e-9,dilution_5,3,0.03973010494752624,108.06666666666666,65.05357142857143,43.01309523809524,157.57929039771142,0.025
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_1,1,5.1467640861,522.7857142857143,64.80357142857143,457.98214285714283,381.34530170842834,0.012
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_1,2,5.1467640861,515.7272727272727,64.80357142857143,450.9237012987013,381.34530170842834,0.012
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_1,3,5.1467640861,465.1636363636364,64.80357142857143,400.36006493506494,381.34530170842834,0.012
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_2,1,1.4705040245999998,171.85714285714286,64.80357142857143,107.05357142857143,381.34530170842834,0.012
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_2,2,1.4705040245999998,170.94230769230768,64.80357142857143,106.13873626373626,381.34530170842834,0.012
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_2,3,1.4705040245999998,170.76785714285714,64.80357142857143,105.96428571428571,381.34530170842834,0.012
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_3,1,0.36762600614999996,93.01785714285714,64.80357142857143,28.21428571428571,381.34530170842834,0.012
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_3,2,0.36762600614999996,92.58490566037736,64.80357142857143,27.78133423180593,381.34530170842834,0.012
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_3,3,0.36762600614999996,92.13793103448276,64.80357142857143,27.334359605911327,381.34530170842834,0.012
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_4,1,0.07345174948051947,74.16071428571429,64.80357142857143,9.357142857142856,381.34530170842834,0.012
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_4,2,0.07345174948051947,73.78,64.80357142857143,8.976428571428569,381.34530170842834,0.012
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_4,3,0.07345174948051947,75.81818181818181,64.80357142857143,11.014610389610388,381.34530170842834,0.012
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_5,1,0.03674422850074962,66.59649122807018,64.80357142857143,1.792919799498745,381.34530170842834,0.012
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_5,2,0.03674422850074962,65.9074074074074,64.80357142857143,1.1038359788359768,381.34530170842834,0.012
e470,RCC1717,B,dc_zero,0.01187138508763128,2.224516675210714e-4,53.36613215770469,1.4071069319838964e-17,dilution_5,3,0.03674422850074962,66.35416666666667,64.80357142857143,1.5505952380952361,381.34530170842834,0.012
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_1,1,4.811981274,825.875,66.33333333333333,759.5416666666666,634.906150590115,0.006
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_1,2,4.811981274,822.7450980392157,66.33333333333333,756.4117647058823,634.906150590115,0.006
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_1,3,4.811981274,823.625,66.33333333333333,757.2916666666666,634.906150590115,0.006
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_2,1,0.801996879,194.56363636363636,66.33333333333333,128.23030303030305,634.906150590115,0.006
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_2,2,0.801996879,195.2941176470588,66.33333333333333,128.9607843137255,634.906150590115,0.006
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_2,3,0.801996879,194.56140350877192,66.33333333333333,128.2280701754386,634.906150590115,0.006
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_3,1,0.4009984395,133.67857142857142,66.33333333333333,67.3452380952381,634.906150590115,0.006
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_3,2,0.4009984395,133.94642857142858,66.33333333333333,67.61309523809524,634.906150590115,0.006
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_3,3,0.4009984395,133.6851851851852,66.33333333333333,67.35185185185186,634.906150590115,0.006
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_4,1,0.08003960868263472,82.46428571428571,66.33333333333333,16.130952380952387,634.906150590115,0.006
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_4,2,0.08003960868263472,81.29787234042553,66.33333333333333,14.964539007092203,634.906150590115,0.006
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_4,3,0.08003960868263472,81.61111111111111,66.33333333333333,15.277777777777782,634.906150590115,0.006
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_5,1,0.04005978416583417,73.32142857142857,66.33333333333333,6.988095238095243,634.906150590115,0.006
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_5,2,0.04005978416583417,73.28571428571429,66.33333333333333,6.952380952380957,634.906150590115,0.006
e470,RCC1717,C,dc_zero,0.006343741838228782,1.2713329879759924e-5,498.98349985618216,3.720975002491598e-31,dilution_5,3,0.04005978416583417,73.65217391304348,66.33333333333333,7.31884057971015,634.906150590115,0.006
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_1,1,5.5649958,87.46428571428571,81.10714285714286,6.357142857142853,157.57929039771142,0.095
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_1,2,5.5649958,87.88095238095238,81.10714285714286,6.77380952380952,157.57929039771142,0.095
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_1,3,5.5649958,87.69090909090909,81.10714285714286,6.583766233766229,157.57929039771142,0.095
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_2,1,0.7949994000000001,75.55357142857143,81.10714285714286,-5.553571428571432,157.57929039771142,0.095
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_2,2,0.7949994000000001,74.96363636363637,81.10714285714286,-6.143506493506497,157.57929039771142,0.095
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_2,3,0.7949994000000001,74.96363636363637,81.10714285714286,-6.143506493506497,157.57929039771142,0.095
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_3,1,0.39749970000000007,78.08928571428571,81.10714285714286,-3.017857142857147,157.57929039771142,0.095
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_3,2,0.39749970000000007,77.9090909090909,81.10714285714286,-3.198051948051952,157.57929039771142,0.095
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_3,3,0.39749970000000007,77.73333333333333,81.10714285714286,-3.373809523809528,157.57929039771142,0.095
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_4,1,0.0794205194805195,67.05263157894737,81.10714285714286,-14.054511278195493,157.57929039771142,0.095
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_4,2,0.0794205194805195,66.82142857142857,81.10714285714286,-14.28571428571429,157.57929039771142,0.095
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_4,3,0.0794205194805195,66.85714285714286,81.10714285714286,-14.250000000000004,157.57929039771142,0.095
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_5,1,0.03973010494752624,75.76785714285714,81.10714285714286,-5.339285714285718,157.57929039771142,0.095
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_5,2,0.03973010494752624,77.125,81.10714285714286,-3.982142857142861,157.57929039771142,0.095
e532,RCC1717,A,dc_zero,0.09473548492670546,0.08186185699540101,1.1572603945696918,0.26653004213312037,dilution_5,3,0.03973010494752624,77.73333333333333,81.10714285714286,-3.373809523809528,157.57929039771142,0.095
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_1,1,5.1467640861,122.78571428571429,72.125,50.660714285714285,381.34530170842834,0.108
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_1,2,5.1467640861,120.14545454545454,72.125,48.02045454545455,381.34530170842834,0.108
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_1,3,5.1467640861,117.94545454545455,72.125,45.820454545454545,381.34530170842834,0.108
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_2,1,1.4705040245999998,78.91071428571429,72.125,6.785714285714286,381.34530170842834,0.108
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_2,2,1.4705040245999998,78.48076923076923,72.125,6.355769230769231,381.34530170842834,0.108
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_2,3,1.4705040245999998,79.28571428571429,72.125,7.160714285714286,381.34530170842834,0.108
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_3,1,0.36762600614999996,75.67857142857143,72.125,3.5535714285714284,381.34530170842834,0.108
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_3,2,0.36762600614999996,75.33962264150944,72.125,3.214622641509434,381.34530170842834,0.108
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_3,3,0.36762600614999996,75.10344827586206,72.125,2.978448275862069,381.34530170842834,0.108
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_4,1,0.07345174948051947,67.53571428571429,72.125,-4.589285714285714,381.34530170842834,0.108
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_4,2,0.07345174948051947,67.42,72.125,-4.705,381.34530170842834,0.108
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_4,3,0.07345174948051947,67.4090909090909,72.125,-4.715909090909091,381.34530170842834,0.108
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_5,1,0.03674422850074962,71.19298245614036,72.125,-0.9320175438596491,381.34530170842834,0.108
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_5,2,0.03674422850074962,71.33333333333333,72.125,-0.7916666666666666,381.34530170842834,0.108
e532,RCC1717,B,dc_zero,0.10763731601613549,0.005315128504559527,20.25112204226106,9.079365424826528e-12,dilution_5,3,0.03674422850074962,71.0625,72.125,-1.0625,381.34530170842834,0.108
e532,RCC1717,C,dc_zero,0.050023708248357925,6.434832884149281e-4,77.73893922184013,7.387341734012765e-20,dilution_1,1,4.811981274,166.30357142857142,70.33333333333333,95.9702380952381,634.906150590115,0.05
e532,RCC1717,C,dc_zero,0.050023708248357925,6.434832884149281e-4,77.73893922184013,7.387341734012765e-20,dilution_1,2,4.811981274,165.2156862745098,70.33333333333333,94.88235294117648,634.906150590115,0.05
e532,RCC1717,C,dc_zero,0.050023708248357925,6.434832884149281e-4,77.73893922184013,7.387341734012765e-20,dilution_1,3,4.811981274,166.25,70.33333333333333,95.91666666666667,634.906150590115,0.05
e532,RCC1717,C,dc_zero,0.050023708248357925,6.434832884149281e-4,77.73893922184013,7.387341734012765e-20,dilution_2,1,0.801996879,90.2,70.33333333333333,19.86666666666667,634.906150590115,0.05
e532,RCC1717,C,dc_zero,0.050023708248357925,6.434832884149281e-4,77.73893922184013,7.387341734012765e-20,dilution_2,2,0.801996879,89.70588235294117,70.33333333333333,19.37254901960785,634.906150590115,0.05
e532,RCC1717,C,dc_zero,0.050023708248357925,6.434832884149281e-4,77.73893922184013,7.387341734012765e-20,dilution_2,3,0.801996879,90.2280701754386,70.33333333333333,19.894736842105267,634.906150590115,0.05
